"Hunky Geordie Robson Green is Owen Springer, a young doctor who moves home to Manchester to be near his father. Along the way, he falls for Anna, a woman 20 years his senior, and who happens to be the wife of his new boss, Richard Crane. Despite warnings from his new colleagues, Owen proceeds to get Anna for himself, going as far as to sabotage Anna and the cheating Richard's marriage. This is a romantic drama with many humorous undertones and a quick wit. The actors are superb: Green of ""The Student Prince"" and ""Touching Evil"" smolders on-screen as the cunning, yet warm-hearted Owen; Annis of ""Dune"" fame is lively and proves a good match to Green; Kitchen, from ""To Play The King"" is the right menace as Richard, whose comic missteps and snobbery underline his masterful, building hatred for Owen. This is a perfect love triangle, and despite the foibles and fallacies of our three characters, you come away better for knowing and watching them.",positive
"I agree with the previous comment in naming the film's content ""everyday madness"" but would like to specify that: ""Dog Days"" is about how women are treated in (a male) society. The episodes we get to see here show some variation in everyday discrimination of women, mostly categorized by age group. There is a senior man who makes his new partner look and act the way his late wife had, treating her like a doll that shall act ""worthy of wearing"" the former's dress. There is a middle-aged couple in whose relationship she is nearly a slave and he a (violent) master. Further we find a somewhat younger man who does not communicate with his friend/wife and instead of being really jealous about her affairs even makes friendship with his competitor(s). A young adult man makes clear to his friend - a girl who is really troubled by being pretty enough for him - that she has to be the jewelry at his side and to follow his narrow viewed rules of etiquette. Finally there is a man in his late fifties who calculating his own advantage delivers a simple-minded hitchhiking woman to a furious client who - taking her for guilty in having scratched his car - natural beats her up. To complete the examples we find the pal of the man in the ""master-slave""-couple - after collectively abusing her - threatening and humiliating the former ""in her sake"" for she shall get rid of her partner and take himself as her new ""master"". During all this the inhabitants of the lately built neighborhood in which the action takes place rests under the burning summer-sun - absolutely motionless (sic!). Unfortunately I have not seen the last minutes of this shocking and authentic portray of the archaic structures that still reign in the relationship between women and men, but what I have seen convincingly analyzed the repertoire of discrimination. Probably a helpful tool in teaching even the less sensitive spectator what goes wrong - due to good visualization.",positive
"Thank God this wasn't based on a true story, because what a story it is. Populated by despicable characters whose depravity knows no bounds, Before The Devil is a mesmerizing, jaw-dropping excursion into perversion which would be laughable (and sometimes is, even with - or perhaps because of - the sickeningly tragic undercurrent of human dysfunction throughout) if it weren't carried out with such magnificent, overwhelming conviction by its stars. The excellent script by Kelly Masterson and superb direction by none other than Sidney Lumet doesn't hurt either.<br /><br />The main dysfunction here is of a family nature, with the two majorly screwed up brothers (brilliant portrayals from Philip Seymour Hoffman and Ethan Hawke) deciding to rob their own parents' jewelry store, an attempt that goes pathetically awry.<br /><br />The story is told with time-shifts (which are noted on screen, such as: ""Charlie: Two Days Before The Robbery"", so no one should be confused); some people have said they didn't like this device but I thought it worked perfectly, adding to the skeweredness of the whole affair, considering that the two brothers in question are hardly playing with full decks - between them you couldn't make a decent poker hand to save your life. Throw in these cheesy extra tidbits: one of the brothers is a drug addict, married to Gina (Marisa Tomei, also excellent), who is having an affair with the other brother, toss in some monumental sibling rivalry, along with the fact that said drug addict brother hates his father (a wrenching performance from Albert Finney), who has apparently caused him serious past pain, and you've got a Shakespearean/Greek tragedy on your hands. Proceed with caution.",positive
"Jim Carrey is good as usual, and even though there are quite a few ""Jim Carrey moments"", it's definitely not a ""Jim Carrey movie"".<br /><br />It's targeted mostly at children, and I managed to enjoy it as such movie. It was promoted in Israel as another Jim Carrey movie, so those who expected a weird over the top comedy were disappointed.<br /><br />The movie has nice moments and works well as a movie for kids. I can't say I LOVED this movie, but then again I'm not its target audience!",positive
"This is the moving tale of Scotland's legendary hero, Rob Roy, and his battles with the feudal landowners. Like Braveheart to which it is frequently compared, it is not very historical. Despite their primarily fictional nature, I rate both of these movies highly and would be hard pressed to choose between the two. The 13 Century William Wallace is, as others have noted, a larger than life national figure, while the early 18th Century Rob Roy comes across as an honourable but ordinary Scotsman.<br /><br />The story revolves around a clan chieftain, Robert Roy McGregor, who lives in a Scottish highland cottage with his wife Mary and their two young sons. As the movie begins, he and his fellow clansmen are hunting down some thieves who have stolen the local lord's cattle. Rob Roy then wishes to improve the living conditions of his people so arranges to borrow one thousand Scottish pounds from a local noble, the Marquis of Montrose, in order to buy cattle to herd to market. He temporarily entrusts this money to his friend, Alan McDonald. When both McDonald and the money turn up missing, Rob Roy finds himself in conflict with Montrose as well as his despicable protégé, Archibald Cunningham, and his sleazy factor, Killearn. Rob Roy's honour is also tested when Montrose seeks to involve him in false testimony against his rival, the Duke of Argyle, whom he wishes to accuse of being a Jacobite.<br /><br />The charismatic Liam Leeson is brilliant as the kilted highlander Rob Roy, an intelligent, virile, and noble hero and a man whose sense of honour is pivotal to this tale. Personally, I feel that this is Neeson's best performance, his brogue (albeit Irish) adding authenticity for the average viewer. Rob Roy is a stubborn, proud, courageous, and honest man whose word can be trusted. He is a loving husband & father, and also touchingly loyal to his friend, McDonald, who is accused of robbing him. <br /><br />Tim Roth masterfully portrays his major adversary and surely one of the most heinous and sadistic cinematic villains, Archibald Cunningham, an egotistical, ruthless strutting peacock. He is very effeminate for someone who makes it his major business to ravish the local women, whether willing or otherwise. The pathetic Cunningham himself constantly refers to the fact that he is a bastard unaware of his own father's identity, though this hardly justifies his horrendous misdeeds of murder, rape, and thievery. Also, he mercilessly casts aside the young servant girl, Betty, after she becomes pregnant with his child, resulting in her suicide. John Hurt plays the arrogant and foppish Montrose, who is eventually implied to be Cunningham's father.<br /><br />The movie is essentially the very believable love story between an ordinary man and his wife, beautifully depicting the passionate relationship between Rob Roy and Mary. Those who question the presence of passion within marriage should watch this husband and wife! I think the phrase used by this pair, 'How fine you are to me...' is surely one of the most beautiful expressions of love in all cinema. <br /><br />The most compelling performance is possibly by Jessica Lange as Rob's wife, Mary McGregor. Lacking make up, she has the pretty but natural look of a sturdy peasant wife and mother. The actress brings great courage and dignity to her role when she is brutally raped by the despicable Cunningham, while the disgusting Killearn looks on. Her dialogue is plain spoken but filled with pride and grace. I give Hollywood its due that for once they showed just enough in the rape scene to reveal its cruelty as well as Mary's pain and humiliation, but nothing intended to sensationalize. Their kinsman, Alastair McGregor, shows emotional anguish when he learns of Mary's rape, and further torment when she swears him to secrecy never to reveal to her husband her violation by Cunningham. <br /><br />Of course this film features the beautiful scenery of the Scottish highlands, also lavish period costumes and appropriate musical scoring. There are no grand battle scenes as in Braveheart, but continuous engaging action and a particularly gripping sword fight in the final duel between Rob Roy and Cunningham. This is a captivating movie featuring both tense action and a beautiful love tale.",positive
"It is an excellent thriller from Turkey which can make sense.Great job from Gokbakar brothers.<br /><br />First of all,i want to point on screen play.Generally screen play in most films from Turkey is not enough,but GEN has the best shots to be said ""perfect"".And also transition parts are really excellent.<br /><br />On the other hand,""Gen"" has a great topic that influence everyone.Especially,a woman ,who wants to be a psyciatrist in a sanitarium ,has a mother that is a habitual insanity.Principal causes and psychological consequences are given in Gen.The only thing you have to do is to combine all the hints.<br /><br />There is an impressive aggression part Doga Rutkay and Sahan Gokbakar played.This performance may be more realistic than "" Irréversible(Monica Bellucci) "".<br /><br />The last thing i want to say is ""Watch this movie,you'll get confused""",positive
"I first see this film almost 21 years ago when it was an ITV (before the days of cable and satellite) Matinée. i was off School with the Mumps and i was totally wrapped in the film. i have had it on bought video for about 10 years and i want to obtain a DVD copy of it. David Niven is my all time favourite actor and i think it is a travesty that he was over looked so many times when the Oscars came around. i also think that the queen should have knighted him as he easily did as much for the movie industry if not more than Sean Connery or Anthony Hopkins. the way the film switches from black and white to colour and back again is well done and the film has such stellar actors as Roger Livesy, Marius Goring and an early appearance from Richard Attenborough.",positive
"The One and only was a great film. I had just finished viewing it on EncoreW on DirecTV. I am an independent professional wrestler, and I thought this was a good portray of what life is like as a professional wrestler. Now this film was made 4 years before I was born, but I don't think the rigors of professional wrestling traveling has changed all that much. Sad, funny, and all around GREAT!!! **** 10+",positive
"In our household, we are enormous fans of A Christmas Carol and watch virtually every version each Christmas, including the old 1938 Reginald Owen and the modern 1999 Patrick Stewart. Our overall favorite is the 1951 black & white classic, because Alastair Sim IS Ebeneezer Scrooge and his conversion rings the truest. However, this 1984 rendition has its own unique merits and makes a lovely & entertaining story, quite faithful generally to Dickens' novel. (See my comments on the other film adaptations, if interested)<br /><br />First of all, George C. Scott can certainly seem pretty crotchety and doesn't make a bad Scrooge. I adore his sideburns, his long topcoat & hat. He cuts the finest fashion figure of the lot, and quite a handsome gentleman. However, sometimes it seems Scott is enjoying his role as Scrooge just a wee bit too much and not taking it quite as seriously as he ought!<br /><br />This rendition has the best overall Christmas atmosphere, hopeful and optimistic. Somehow you know this story is going to have a happy ending. Filmed in the town of Shrewsbury, England, it just seems somehow very British. The film has a lovely musical score, with wonderful, lively caroling music throughout all the appropriate portions of the tale. Sometimes I could almost smell the chestnuts roasting and the pudding singing in the copper! <br /><br />Marley's anguished ghost (with his wonderful jaw dropping scene) and the three Spirits are all quite convincing. Christmas Past is a lovely ethereal lady, Christmas Present wonderfully giant and jovial, Christmas Yet To Come shrouded and foreboding as always. However, I found Scrooge's nephew, Fred, a wee bit quiet & grim, not nearly as jolly & hearty as he should be. I like the nephew's wife, whom they've named Janet, with her lovely, sprightly period hairstyle. Instead of blind man's bluff, they've concocted a game called Similes for the nephew's Christmas dinner party, which is a cute little touch, Scrooge getting right into the spirit of the thing.<br /><br />The Cratchits and their somewhat meagre (though much appreciated) Christmas dinner are well depicted, with Bob (David Warner) suitably sympathetic and long-suffering in his miles of scarf. Mrs. Cratchit is charmingly portrayed by Susannah York, who also starred with George C. Scott in the wonderful 1970 adaptation of Jane Eyre. Above all, this version has unquestionably the best Tiny Tim, not only an adorable & endearing little waif but sickly. With those dark circles under his eyes, the frail wee thing looks unlikely to survive the hour!<br /><br />This is a delightful & heartwarming version of the holiday classic. With its festive atmosphere, it's sure to put you in the spirit of the season.",positive
"Having ran across this film on the Fox movie channel on a lazy Friday afternoon, I can think of no better way to spend a lazy Friday evening then putting in my two cents worth. Especially when you consider the lack of user comments on it. Doesn't every movie, good or bad deserve more than four comments? And this movie isn't bad at all.<br /><br />The first thing to keep in mind when watching a film like April Love is to remember the era from which it came, in this case the late fifties. Films were pretty much a happy medium back then. The cinemas were devoid of tragedy while the screens were filled with wide screen Technicolor films in order to pry people away from the gray glare of the evil medium in a box called television. I don't know how many people were pried away from the boob tube to see this one, but it managed to capture my attention for 97 minutes.<br /><br />Teen Idol Pat Boone plays Nick Conover, a young teen sent to live with his Aunt Henrietta (Jeanette Nolan) and Uncle Jed (Arthur O'Connell) out in the country after being put on probation for stealing a car. It seems that his Aunt and Uncle have lost their own son (Jed Jr.)so Uncle Jed seems has lost his zest for living. Aunt Henrietta is hoping that Nick being on the farm will somehow bring Jed out of his doldrums. Story lines like this being what they are, Jed and Nick don't really care for each other too much of course. Jed then proceeds to meet up with the neighbors, Fran (Dolores Michaels)and Liz (Shirley Jones)Templeton. Immediately Jed develops a crush on Fran, and of course I don't have to tell you that Liz develops a crush on Jed. Then there's the matter of Uncle Jed's horse, a trotter who has turned wild and won't let anyone handle him since the death of Jed Jr. You could probably fill in everything that happens from that point on your own, seeing as how there are no real surprises. Doesn't matter though, you'll enjoy yourself anyway.<br /><br />Once you get over the image of squeaky clean Pat Boone, as a supposedly bad boy, you'll have no trouble with the rest of the film. Considering that, Boone does turn in a surprisingly good performance as Nick. Certainly the role doesn't require much depth, but still it's a nicely done job when you would least expect it. As Jed, Arthur O'Connell is the perfect choice for the role. In the early going, he is unreachable and cold, but as he slowly warms up to Nick, we see that he's really a pretty good guy. Jeannette Nolan is a lot of fun as Henrietta, who is constantly playing the part of mediator between Jed and Nick. Shirley Jones takes a break from Rodgers And Hammerstein and gets a few opportunities to grace us with her singing talents. As Liz, she's gorgeous to look at, great to listen to, and quite funny at times. Dolores Michaels as Fran, who is a bit more on the wild side, is equally entertaining.<br /><br />The best thing about April Love, is that there is not a true mean conniving character of any sort on the screen. Not one true villain in the whole thing. Everybody is so darn likable you can't help but enjoy the film. I truthfully find it quite refreshing, sort of like putting your troubles behind you and enjoying a summer picnic with friends. Think of it as the old Andy Griffith show with musical numbers, a little more plot, and wide screen Technicolor. The songs are a mixed bag, with the title song April Love being the best of them. Another thing I really liked is that they didn't fall back on using blue screen backdrops during the horse racing sequences, and they quite a bit more entertaining and exciting because of it. As a matter of fact, you'll find the whole film beautifully photographed and it was nice to see they didn't skimp in that department. The chemistry between Jones and Boone is good. Best of all is how the dislike between Nick and Jed is portrayed as each try in some way to gain the others respect.<br /><br />This movie will never be confused with great cinema. Yet, sometimes instead of going to Disneyland, one just needs a nice outing in the park, and that's what April Love is.<br /><br />My Grade: B+<br /><br />",positive
"All I can say is, first movie this season that got my attention. I picked it because of the actors, Gere and Claire, and the story looked promising..I have just watched it and i can say - i'm overwhelmed. There are shocking scenes, true..but that's what makes it more realistic. We shouldn't run away from our reality, these things are happening right this moment. And there are experts who are trying to change things and make things better and who get laughed out about their commitment to the cause. Actually I can't seem to feel the ""Hollywood touch"" in the movie..and that's what makes it better. Both Claire and Richard did a great roles, and deserve a 10 from me.",positive
"This episode apparently grew out of the cold war. There has been a holocaust but somehow Elizabeth Montgomery and Charles Bronson have come through unscathed. It then becomes a battle for turf. She is attracted to him and vice versa, but the instinct for survival takes over. It's a quiet, slow moving, chess battle as they attempt to achieve trust. They come to truces but distrust takes over and they start again. Of course, the male female role of the sixties comes into play and modern viewers might find that her need to follow him is a bit offensive. But it still is captivating and interesting. Because she doesn't speak, we don't know here mind very well, but in the end we can guess.",positive
"This is a movie I had never even thought of seeing until my 3 year old spotted it at the video store and grabbed it after liking the cover picture of the animals on Nabooboo Island. We got it and have watched it repeatedly since; in fact we've rented it several times since. There are very few non-animated movies that my son will watch and pay attention to; what a nice change from Dumbo and the Little Mermaid. The acting is outstanding, the songs are compelling, they get deep into your head and you can't help but singing along. The storyline, while specifically about WW2 is timeless in it's own way and there is something new to see every time you watch. I've heard it compared to Mary Poppins, but I think they are two very different movies, both excellent, but somehow my son has no interest at all in Mary Poppins. This is one of those movies that kids will want to watch over and over again and one that parents won't mind complying with. There are days we watch it before nap time and bed time and I don't feel that groan coming that comes when he wants to repeat any other movie.",positive
"i loved this movie. you have to respect midgets that dressed up like tiny Martians. Sure the story may have been thin at times, but you can't take away from the way it was done. i used to watch this over and over again when i was 8. its a kids movie, and besides, it has some of the greatest quotes ever. Blanzee's ""Home on the Range"" rendition is awesome. <br /><br />very well done if you ask me, 8 of 10.",positive
"Mukhsin is a beautiful movie about a first love story. Everyone probably has one, and this is writer-director Yasmin Ahmad's story of hers, with a boy called Mukhsin. We know that her movies have been semi-autobiographical of sorts, having scenes drawn upon her personal experiences, and it is indeed this sharing and translating of these emotions to the big screen, that has her films always exude a warm sincerity and honesty. Mukhsin is no different, and probably the most polished ad confident work to date (though I must add, as a personal bias, that Sepet still has a special place in my heart).<br /><br />Our favourite family is back - Pak Atan, Mak Inom, Orked and Kak Yam, though this time, we go back to when Orked is age 10. The characters are all younger from the movies we've journeyed with them, from Rabun to Gubra, and here, Sharifah Amani's sisters Sharifah Aryana and Sharifah Aleya take on the roles of Orked and Mak Inom respectively, which perhaps accounted for their excellent chemistry together on screen, nevermind that their not playing sibling roles. The only constant it seems is Kak Yam, played by Adibah Noor, and even Pak Atan has hair on his head! Through Mukshin the movie, we come full circle with the characters, and the world that Yasmin has introduced us to. We come to learn of and understand the family a little bit more, set in the days when they're still living in their kampung (revisited back in Rabun), where Orked attends a Chinese school, and packs some serious combination of punches (and you wonder about that burst of energy in Gubra, well, she had it in her since young!). The perennial tomboy and doted child of the family, she prefers playing with the boys in games, rather than mindless ""masak-masak"" with the girls, and favourite outings include going with the family to football matches.<br /><br />The arrival of a boy called Mukhsin (Mohd Syafie Naswip) to the village provides a cool peer for Orked to hang out and do stuff with - cycling through the villages, climbing trees, flying kites. And as what is desired to be explored, the crossing of that line between friendship and romance, both beautiful emotions.<br /><br />Mukhsin does have its cheeky moments which liven up the story, and bring about laughter, because some of the incidents, we would have experienced it ourselves, and sometimes serve as a throwback to our own recollection of childhood. In short, those scenes screamed ""fun""! We observe the life in a typical kampung, where some neighbours are very nice, while others, the nosy parkers and rumour mongers, spreading ill gossip stemming from envy. There are 2 additional family dynamics seen, one from an immediate neighbour, and the other from Mukhsin's own, both of which serve as adequate subplots, and contrast to Orked's own.<br /><br />As always, Yasmin's movies are filled with excellent music, and for Mukhsin, it has something special, the song ""Hujan"" as penned by her father, as well as ""Ne Me Quitte Pas"", aptly used in the movie Given that the Yasmin's movies to date have been centred around the same characters, the beauty of it is that you can watch them as stand alone, or when watched and pieced together, makes a compelling family drama dealing with separate themes and universal issues like interracial romance, love, and forgiveness. Fans will definitely see the many links in Mukhsin back to the earlier movies, while new audiences will surely be curious to find out certain whys and significance of recurring characters or events, like that pudgy boy who steals glances at Orked.<br /><br />And speaking of whys, parts of Mukhsin too is curiously open, which probably is distinctive of Yasmin's style, or deliberately left as such. I thought that as a story about childhood, recollected from memory, then there are details which will be left out for sure. And subtly, I felt that Mukhsin exhibited this perfectly, with not so detailed details, and the focus on what can be remembered in significant episodes between the two.<br /><br />Another highly recommended movie, and a rare one that I feel is suitable for all ages - bring along your kid brother or sister!",positive
"Kubrick proved his brilliantness again, now in a suspense-horror film based on Stephen King's book titled the same way. Jack Torrance is a man in his forties, married, with one child, and with a past of trouble and alcoholism. The Overlook Hotel in Colorado suspends service during the winter because of its extreme weather, and there is a well-paid job for the person who takes care of the facilities during those five months; and Torrance, who was looking to become a writer, found it perfect. But, the manager advised Torrance about the loneliness in this place during the winter, potentially dangerous, and told him that some caretaker in the past went crazy and murdered his family. Even before they got there, his son Danny, who has some sort of imaginary friend who illuminates him the future (shinning), knew the place wasn't good and didn't want to go. Once they installed themselves in the hotel, things started right but within a month, Jack began acting strange, irritated, and depressed. At this point, we know something is going to happen, but don't know when and how. Scary things happen such as the appearance of two twin girls talking to Danny, and someone who attacked him violently. They are not alone in this place. Later on, Jack started to see other people and immediately felt good with them, like if they were his family; among them the famous psychotic caretaker, Delbert Grady. Grady tells Torrance that he must kill his family because they are ""intruders"" in the hotel. Obeying this order, Jack went for the objective and many of the most scary things I've ever seen happen here. The ending is spectacular and the viewers will stay interested and shocked until the last minute.",positive
"If you are tired of films trying too hard to be fairy tales (the ""Pretty Woman"" variety love story), here is a beautiful film in which a Japanese businessman is pulled free from his robotic, dispassionate life when he falls in love...with dancing. Wonderfully drawn characters bring to life a story that is at once deeply funny and poignantly moving.",positive
"Hidden Frontier has been talked about and reported on by several news agencies for their long commitment to creating the best Star Trek stories and to providing an example of the togetherness that was Gene Roddenberry's mission. Their focus on homosexuality, depression, war, and acceptance of different races is on par or exceeds those of the other Trek series and movies. The production value started off as smaller and choppy but over the 7 seasons of production the acting has improved, the stories are more complex, and the visual graphics have gotten smoother and more impressive. In season 6 episode 1, Countermeasures, there is one of the biggest space battles in Trek history. The ships are rendered well and the space battles are impressive and exciting. The real draw to Frontier is not the ships or the backgrounds, but it is the people and the interplay and growth of characters. There are also nods to other Trek series and movies with places and characters we all know. I recommend any Trek fan to check out Countermeasures and you will be hooked!",positive
"Bette Midler is indescribable in this concert. She gives her all every time she is on stage. Whether we are laughing at her jokes and antics or dabbing our eyes at the strains of one of her tremendous ballads, Bette Midler moves her audience. If you can't see it live (which is the best way to see Bette) then this is the next best thing. An interesting thing to look at is how incredible her voice has changed and matured over the years but never lost its power. Her more ""vocally correct"" version of ""Stay With Me"" never loses anything in spirit from THE ROSE or DIVINE MADNESS, Here it is just more pure and as heartfelt as ever. I will treasure this concert for a very long time.",positive
"I had seen this film many years ago and it had made a lasting impression on me. Alas, I have hardened to many films over the years and did not expect to be impressed by 'Kalifornia' upon watching again recently. I am pleased to say that it is every bit as unnerving and watchable as it was ten or so years ago.<br /><br />There are two things which really give this movie its power. The first is its cast. We have a staggeringly disturbing turn by a young Brad Pitt as Early Grace. Knowing Pitt, as we all do, as one of the most enduring heart-throbs Hollywood has ever had, it is refreshing to see him play such a vile, unattractive character. Pitt pulls the show off without resorting to white-trash cliché or parody, and manages to remain genuinely terrifying throughout the movie.<br /><br />Juliette Lewis is equally impressive as Grace's tragic girlfriend, playing the character like a ten year old girl with a forty year old's life experience. Lewis manages to evoke pity (for her character's station in life) as well as contempt (for her naivety), but she underpins her performance with the kind of subtlety rarely seen by an actor so young. Personally, I think it's a tragedy that neither Pitt nor Lewis were nominated for any awards for their performances here.<br /><br />David Duchovony and Michelle Forbes are both perfectly cast as the yuppy couple who unwittingly end up travelling across the US with Pitt and Lewis. Duchovony is aptly geeky and naive, and Forbes seems emphatically cynical and shut-off, but both actors manage to convincingly portray their characters' changes as they are equally intrigued, repulsed and strangely attracted to Pitt.<br /><br />The fine casting and uniformly brilliant acting aside, this film really grabs us by the proverbial balls through its flawless pacing. At the time 'Kalifornia' was released, Hollywood was releasing a slew of nice-character-turns-out-to-be-psychotic movies ('Single White Female', 'Pacific Heights', 'The Hand That Rocks The Cradle', 'Deceived', 'Sleeping With The Enemy' etc). Most of these movies followed the same formula, the only variation being the nature of the relationship between good guy and bad guy. 'Kalifornia' doesn't really stray too far from this territory, but its first two acts are the perfect example of the slow-boil thriller, and we are kept on the very edge of our seats waiting for the tide to turn.<br /><br />When the penny does drop, and Pitt is let loose to play the maniacal bad guy, the film shifts gears completely and the last twenty minutes don't quite live up to rest of the movie. That said, the action is thick and fast and the resolution is suitable cold. The fight is over, but the scars will always be there.<br /><br />Much of the narration (provided by a somewhat whiny, pre X-files Duchovony) is a tad contrived. Of course, it's meant to be from the book the Duchovony's journalist character has written, so one could argue that the self-conscious narration is meant to be a nod to the kind of sensationalised style in which most journalists write.<br /><br />The film is largely a success and is certainly a cut above 90% of the thrillers of the past twenty years. Highly recommended, but not for the weak of stomach or mind. This film is disturbing on more than one level. But then, it's meant to be.",positive
"Running out of films to rent, I picked up Freebird. I struggled through the first third of the movie wondering if the rest would be a waste to see. Fortunately, it really warmed up, and I loved the movie quite a bit. The second half of the movie had me grinning and laughing the entire time. Thankfully, although there were bits of CGI included, they were not overdone or prevalent.<br /><br />I would have to say, though - the actors all have heavy European accents, so be warned if you have trouble understanding those voices or their cultural humor.<br /><br />I really loved this movie, and will have to order myself a copy for my own collection.",positive
"I was very surprised with this film. I was touched with the lives that paulie touched along his way to find his ""marie"" the little girl he was separated from. The humor was also very good and it did not hurt the story as i thought it would probably do. Actually i was expecting ""paulie wants a cracker"" jokes to hurt this film but even that was done in a very humorous scene that turns very touching when paulie is in the research lab press room conference. So if you wish to see a good ""animal that talks"" film check this one out, much better than Dr. DOLITTLE in my opinion. PAULIE also has a surprised twist in the end that is done very nicely as well.",positive
"My comment would have been added to the RELEASE DATE section, but I couldn't find a place for it. I was really surprised to see that this movie was released in the U.S. in Feb., 1955. I saw it in a ""first run"" theater in Washington, D.C. in March, 1958. Wonder if it was re-released, or some problem? In my opinion, this movie is very light entertainment, but has some classic characters. John McIntyre does a bang-up job as a corrupt judge/entrepreneur/thief. Walter Brennan does basically the same role he did in Red River years earlier. And, in my opinion, James Stewart gives as fine a performance as he ever did. I have seen this movie a half dozen times or more, and never tire of seeing parts of it again. The photography and scenery are splendid, and it offers a remarkable amount of entertainment in one hour and thirty-six minutes.",positive
"As with all environmentally aware films from the 1970s SOYLENT GREEN has a rather cheesy view of what ecological meltdown is . Overpopulation means there`s too many people to feed ? I was under the impression that famines were caused by either war or failed economic policies . Stalin`s policy in the Soviet Union in the 1930s left millions dead because of famine and to this day the greatest man made tragedy was Mao`s rural policy in China which led over 30 million starvation deaths in the 1950s . And let`s not forget the great famines in the horn of Africa in the 1980s and 90s which were to do with conflicts not overpopulation . You might like to also consider that two of the most heavily populated areas on Earth , Hong Kong and Macau , have never suffered a famine in modern times . Likewise the expansion of shanty towns around cities as seen here isn`t strictly down to overpopulation - it`s down to economic factors where people flock to cities to find better paid work than in the countryside ( It`s a symptom of industrial progress - not of too many births ) so the image of the streets of New York city being too congested to walk through and of having people sleep in stairwells is somewhat laughable<br /><br />But don`t be fooled into thinking SOYLENT GREEN is a pile of corny tree hugging crap because I consider this to be the best ecological film of the<br /><br />70s . It plays on the contempary audience`s knowledge of the world where Sol and Thorn are beside themselves with joy at finding fruit , brandy and fresh meat . Thorn gasps in amazement at having ice in his whisky , puffs on a cigarette and delivers the classic line "" If I could afford it I`d smoke two , maybe three of these a day "" . But it`s the visage of the euthanasia chamber that`s memorable as Thorn gazes at the images of wild animals , flowers , running water and snow covered mountains , a world Thorn`s generation has never known . This is a very haunting scene which makes SOYLENT GREEN a very memorable film , combined with the fact it features the final screen appearance of Edward G Robinson as the wise old Jew Sol Roth",positive
"Whenever people ask me to name the scariest movie I've ever seen, I invariably reply ""Black Noon"" and to this day nobody's ever heard of it.<br /><br />I watched it alone some 30 years ago at the tender age of 13 when my parents had gone out for the evening. As far as I know its only ever been shown once in the UK and sadly is unavailable on DVD or VHS.<br /><br />If anyone can trace a copy please let me know.<br /><br />If I watched it again now it would probably be a big disappointment but it has always stuck in my memory as a particularly disturbing little film!",positive
"Dog Bite Dog isn't going to be for everyone, but I really enjoyed it. Full of slapping, stabbing and shooting (but don't worry  the lead's a terrible shot), it can best be described as a violent romp through Hong Kong and Cambodia. Edison Cheng plays Pang, a Cambodian assassin in town to kill a barrister. Despite being filthy from his journey, he's almost immediately seated at a huge table in the middle of an obviously expensive restaurant. If this sounds wildly implausible to you, you should probably avoid this film. It acted as my cue to suspend disbelief, and I had a lot more fun for it.<br /><br />Chasing Pang down is Wai (Sam Lee), a young, edgy cop who likes to smack people around almost as much as he likes to smoke. Wai walks a fine line that has Internal Affairs investigating him, and his father, a legendary Good Cop, is in a coma following a drug deal that went south (the implication is that Wai is letting his father take the rap for his own corrupt dealings).<br /><br />There are a car crashes, lots of killings, and a strange and awkward love story on offer here, all played out in almost comic-book style. I suspect the humour was deliberate (nobody uses gargantuan concrete bludgeons without an eye for the extravagantly absurd), though the over-the-top nature lost a number of my fellow audience members. There are at least three points where the film might have ended, and at 109 mins it may have benefited from more ruthless editing, or the deletion of one of the narrative threads (the light-hearted stuff worked well, so I would have left out the interactions with the three fathers).<br /><br />I'm inclined to give it a (high) pass, however, if only because of the ending  I've rarely heard so many people laugh so loudly at what should have been a poignant moment. This is one to see with a group of friends who love the ridiculous",positive
"Soylent Green IS...a really good movie, actually.<br /><br />I never would've thought it. I don't really like Heston in his sci-fi efforts. He's one of those actors who, like Superman, manages to come across all sneery and invincible most of the time. I prefer more vulnerable heroes. And indeed, he sneers his way through much of Soylent Green, too, but as he's supposed to be playing an overconfident bully I don't really mind.<br /><br />I can understand why some people would turn their noses up at this movie. Soylent Green makes no effort whatsoever to create futuristic visuals (what do you know - it looks just like 1973), and it's lacking in action. But I admired the film's vision of a complex, corrupt, and highly stratified society, and I was so pleased to see that Edward G. Robinson had such a moving, funny final role. Nice little character moments - like when he shares some precious food with Heston - really make the movie.<br /><br />The message of Soylent Green is pretty relevant these days, when nobody seems to know what the hell the government or corporations are up to. Funny, isn't it, to see Heston in a prototype Michael Moore movie...",positive
Indian Summer is a good film. It made me feel good and I thought the cast was exceptional. How about Sam Raimi playing the camp buffoon. I thought his scenes were very funny in a Buster Keaton-like performance. Solid directing and nice cinematography.,positive
